Year,Month,Day,Region,Industrial_Index,CO2,Deforestation,AQI
2023,3,23,Punjab,271.4,1032.8,3.16,431.0
2023,3,23,Sindh,220.9,768.3,2.85,225.0
2023,3,24,Punjab,254.4,954.5,3.06,411.0
2023,3,24,Sindh,219.5,773.1,2.85,216.0
2023,3,25,Punjab,261.7,976.8,3.13,413.0
2023,3,25,Sindh,218.5,771.5,2.83,220.0
2023,3,26,Punjab,262.6,990.5,3.1,426.0
2023,3,26,Sindh,213.0,757.9,2.87,213.0
2023,3,27,Punjab,252.1,981.0,3.16,417.0
2023,3,27,Sindh,226.2,811.1,2.84,232.0
2023,3,28,Punjab,261.3,1020.0,3.1,433.0
2023,3,28,Sindh,228.1,799.4,2.87,228.0
2023,3,29,Punjab,251.1,952.7,3.25,397.0
2023,3,29,Sindh,210.6,717.6,2.83,206.0
2023,3,30,Punjab,248.1,923.9,3.21,380.0
2023,3,30,Sindh,214.0,743.7,2.8,220.0
2023,3,31,Punjab,265.4,1006.8,3.1,420.0
2023,3,31,Sindh,217.7,762.7,2.85,216.0
2023,4,1,Punjab,254.8,1010.2,3.1,411.0
2023,4,1,Sindh,214.3,722.6,2.85,212.0
2023,4,2,Punjab,260.3,1009.2,3.27,417.0
2023,4,2,Sindh,221.7,796.8,2.84,224.0
2023,4,3,Punjab,259.5,997.1,3.06,411.0
2023,4,3,Sindh,215.6,756.6,2.83,219.0
2023,4,4,Punjab,261.4,1012.5,3.12,425.0
2023,4,4,Sindh,230.1,811.0,2.84,226.0
2023,4,5,Punjab,243.9,957.5,3.12,400.0
2023,4,5,Sindh,225.2,808.8,2.83,229.0
2023,4,6,Punjab,251.7,933.4,3.12,376.0
2023,4,6,Sindh,220.4,761.8,2.84,220.0
2023,4,7,Punjab,253.8,956.7,3.03,377.0
2023,4,7,Sindh,224.5,794.3,2.86,238.0
2023,4,8,Punjab,249.8,938.8,3.15,399.0
2023,4,8,Sindh,224.9,785.5,2.85,227.0
2023,4,9,Punjab,260.0,999.6,3.07,385.0
2023,4,9,Sindh,216.6,755.3,2.86,228.0
2023,4,10,Punjab,266.1,1014.3,3.19,402.0
2023,4,10,Sindh,215.4,742.2,2.84,218.0
2023,4,11,Punjab,267.4,1031.2,3.05,415.0
2023,4,11,Sindh,219.9,794.5,2.84,228.0
2023,4,12,Punjab,254.0,955.0,3.13,398.0
2023,4,12,Sindh,223.8,777.7,2.82,233.0
2023,4,13,Punjab,259.1,1011.9,3.01,397.0
2023,4,13,Sindh,220.2,781.3,2.84,229.0
2023,4,14,Punjab,260.4,988.0,3.02,389.0
2023,4,14,Sindh,211.7,712.8,2.78,206.0
2023,4,15,Punjab,261.8,1008.8,3.08,387.0
2023,4,15,Sindh,215.6,772.2,2.84,228.0
2023,4,16,Punjab,249.9,973.4,3.09,384.0
2023,4,16,Sindh,219.3,783.2,2.85,227.0
2023,4,17,Punjab,271.5,1054.1,3.2,399.0
2023,4,17,Sindh,219.3,769.0,2.86,215.0
2023,4,18,Punjab,264.4,1012.0,3.13,386.0
2023,4,18,Sindh,229.6,800.0,2.84,238.0
2023,4,19,Punjab,264.7,1022.2,3.19,404.0
2023,4,19,Sindh,212.8,750.8,2.85,227.0
2023,4,20,Punjab,266.7,1048.4,3.11,399.0
2023,4,20,Sindh,222.3,812.3,2.8,245.0
2023,4,21,Punjab,261.4,1003.7,3.16,396.0
2023,4,21,Sindh,227.2,768.9,2.85,228.0
2023,4,22,Punjab,249.0,931.6,3.09,358.0
2023,4,22,Sindh,231.2,820.9,2.82,238.0
2023,4,23,Punjab,256.2,985.0,3.09,363.0
2023,4,23,Sindh,217.8,748.7,2.82,225.0
2023,4,24,Punjab,244.1,926.9,3.04,366.0
2023,4,24,Sindh,222.3,777.9,2.85,233.0
2023,4,25,Punjab,260.7,943.7,3.15,347.0
2023,4,25,Sindh,222.8,776.0,2.87,237.0
2023,4,26,Punjab,256.1,982.3,3.15,367.0
2023,4,26,Sindh,220.9,766.8,2.86,227.0
2023,4,27,Punjab,257.2,979.5,3.17,369.0
2023,4,27,Sindh,219.5,768.1,2.85,226.0
2023,4,28,Punjab,267.2,1038.3,3.14,400.0
2023,4,28,Sindh,222.2,760.7,2.85,222.0
2023,4,29,Punjab,253.9,949.9,3.24,353.0
2023,4,29,Sindh,207.4,741.3,2.84,224.0
2023,4,30,Punjab,255.6,941.2,3.14,344.0
2023,4,30,Sindh,223.5,755.3,2.84,217.0
2023,5,1,Punjab,257.9,983.3,3.19,369.0
2023,5,1,Sindh,220.7,780.7,2.86,235.0
2023,5,2,Punjab,243.0,931.1,3.12,344.0
2023,5,2,Sindh,219.0,761.7,2.82,229.0
2023,5,3,Punjab,255.7,973.4,3.09,355.0
2023,5,3,Sindh,230.4,788.9,2.86,237.0
2023,5,4,Punjab,238.0,904.7,3.17,338.0
2023,5,4,Sindh,216.8,762.0,2.84,228.0
2023,5,5,Punjab,253.2,940.8,3.13,334.0
2023,5,5,Sindh,218.2,740.4,2.87,230.0
2023,5,6,Punjab,264.8,1003.4,3.18,350.0
2023,5,6,Sindh,230.2,806.4,2.87,243.0
2023,5,7,Punjab,261.6,987.0,3.16,382.0
2023,5,7,Sindh,216.1,735.2,2.82,218.0
2023,5,8,Punjab,253.3,984.0,3.1,358.0
2023,5,8,Sindh,217.6,768.5,2.84,227.0
2023,5,9,Punjab,258.4,989.6,3.19,361.0
2023,5,9,Sindh,219.6,754.9,2.84,222.0
2023,5,10,Punjab,249.6,942.8,3.1,332.0
2023,5,10,Sindh,224.6,779.4,2.82,235.0
2023,5,11,Punjab,258.2,1015.6,3.17,374.0
2023,5,11,Sindh,221.5,779.6,2.83,228.0
2023,5,12,Punjab,281.7,1065.1,3.21,377.0
2023,5,12,Sindh,214.0,737.4,2.9,229.0
2023,5,13,Punjab,273.1,1048.9,3.12,346.0
2023,5,13,Sindh,217.8,761.6,2.87,236.0
2023,5,14,Punjab,258.8,980.1,3.2,344.0
2023,5,14,Sindh,217.5,738.5,2.89,219.0
2023,5,15,Punjab,259.7,1019.5,3.16,359.0
2023,5,15,Sindh,220.2,780.1,2.87,233.0
2023,5,16,Punjab,250.6,954.2,3.19,337.0
2023,5,16,Sindh,222.7,806.0,2.84,241.0
2023,5,17,Punjab,252.1,960.4,3.1,336.0
2023,5,17,Sindh,222.7,821.4,2.85,249.0
2023,5,18,Punjab,261.5,990.8,3.16,342.0
2023,5,18,Sindh,211.8,742.6,2.87,233.0
2023,5,19,Punjab,254.4,970.8,3.08,332.0
2023,5,19,Sindh,226.0,802.9,2.86,232.0
2023,5,20,Punjab,265.9,1034.5,3.23,360.0
2023,5,20,Sindh,222.0,750.3,2.84,226.0
2023,5,21,Punjab,271.3,1047.8,3.05,347.0
2023,5,21,Sindh,227.7,819.4,2.83,243.0
2023,5,22,Punjab,261.5,994.1,3.13,325.0
2023,5,22,Sindh,223.0,792.2,2.92,232.0
2023,5,23,Punjab,259.7,1020.7,3.1,353.0
2023,5,23,Sindh,226.3,784.9,2.85,234.0
2023,5,24,Punjab,245.4,950.2,3.18,329.0
2023,5,24,Sindh,223.2,799.7,2.85,243.0
2023,5,25,Punjab,264.9,998.0,3.25,353.0
2023,5,25,Sindh,227.6,792.9,2.86,238.0
2023,5,26,Punjab,249.9,921.8,3.18,313.0
2023,5,26,Sindh,223.5,775.5,2.85,227.0
2023,5,27,Punjab,255.7,963.4,3.3,319.0
2023,5,27,Sindh,220.5,778.8,2.86,250.0
2023,5,28,Punjab,266.8,1022.0,3.08,328.0
2023,5,28,Sindh,232.4,797.3,2.88,242.0
2023,5,29,Punjab,267.4,1028.0,3.09,340.0
2023,5,29,Sindh,225.5,804.5,2.86,243.0
2023,5,30,Punjab,255.5,998.0,3.11,342.0
2023,5,30,Sindh,223.9,767.9,2.83,228.0
2023,5,31,Punjab,256.0,950.9,3.16,335.0
2023,5,31,Sindh,214.7,735.7,2.85,227.0
2023,6,1,Punjab,253.7,955.4,3.1,321.0
2023,6,1,Sindh,214.7,737.7,2.85,225.0
2023,6,2,Punjab,249.8,925.6,3.12,298.0
2023,6,2,Sindh,222.6,790.5,2.89,230.0
2023,6,3,Punjab,254.3,939.7,3.19,306.0
2023,6,3,Sindh,221.9,767.4,2.88,229.0
2023,6,4,Punjab,246.6,924.4,3.09,299.0
2023,6,4,Sindh,218.1,743.3,2.86,232.0
2023,6,5,Punjab,265.0,1014.3,3.1,334.0
2023,6,5,Sindh,222.0,767.7,2.83,244.0
2023,6,6,Punjab,262.7,1013.8,3.14,349.0
2023,6,6,Sindh,229.2,801.8,2.84,244.0
2023,6,7,Punjab,264.1,984.7,3.14,339.0
2023,6,7,Sindh,224.8,769.0,2.86,240.0
2023,6,8,Punjab,252.0,941.6,3.21,310.0
2023,6,8,Sindh,215.6,737.5,2.87,226.0
2023,6,9,Punjab,250.2,915.1,3.11,302.0
2023,6,9,Sindh,220.8,804.5,2.85,243.0
2023,6,10,Punjab,260.2,993.1,3.12,319.0
2023,6,10,Sindh,217.4,747.9,2.85,235.0
2023,6,11,Punjab,260.4,974.7,3.19,304.0
2023,6,11,Sindh,219.5,763.4,2.85,242.0
2023,6,12,Punjab,258.7,1016.4,3.2,353.0
2023,6,12,Sindh,219.4,762.4,2.86,240.0
2023,6,13,Punjab,257.6,987.2,3.23,301.0
2023,6,13,Sindh,219.1,760.6,2.81,227.0
2023,6,14,Punjab,273.7,1036.6,3.18,322.0
2023,6,14,Sindh,215.3,762.7,2.84,233.0
2023,6,15,Punjab,263.5,988.3,3.17,340.0
2023,6,15,Sindh,220.9,787.5,2.85,241.0
2023,6,16,Punjab,275.9,1018.4,3.19,333.0
2023,6,16,Sindh,218.8,761.2,2.89,232.0
2023,6,17,Punjab,270.3,999.8,3.15,314.0
2023,6,17,Sindh,207.0,705.9,2.85,221.0
2023,6,18,Punjab,273.8,1028.1,3.15,341.0
2023,6,18,Sindh,231.9,830.9,2.87,255.0
2023,6,19,Punjab,251.7,942.4,3.08,310.0
2023,6,19,Sindh,227.1,793.6,2.87,247.0
2023,6,20,Punjab,265.1,987.2,3.21,306.0
2023,6,20,Sindh,219.9,795.4,2.89,251.0
2023,6,21,Punjab,256.9,983.8,3.18,312.0
2023,6,21,Sindh,221.9,742.8,2.89,228.0
2023,6,22,Punjab,247.1,949.3,3.21,314.0
2023,6,22,Sindh,215.9,758.7,2.86,226.0
2023,6,23,Punjab,272.4,1026.1,3.03,321.0
2023,6,23,Sindh,230.3,834.9,2.85,254.0
2023,6,24,Punjab,258.2,1019.8,3.17,331.0
2023,6,24,Sindh,231.3,804.4,2.85,254.0
2023,6,25,Punjab,252.1,923.2,3.13,308.0
2023,6,25,Sindh,222.7,776.0,2.86,235.0
2023,6,26,Punjab,257.3,979.0,3.24,291.0
2023,6,26,Sindh,227.0,799.1,2.86,247.0
2023,6,27,Punjab,254.3,962.0,3.2,304.0
2023,6,27,Sindh,222.8,771.5,2.88,240.0
2023,6,28,Punjab,255.2,958.7,3.18,308.0
2023,6,28,Sindh,215.3,748.9,2.87,232.0
2023,6,29,Punjab,259.0,970.3,3.15,291.0
2023,6,29,Sindh,220.0,764.8,2.88,235.0
2023,6,30,Punjab,274.7,1043.7,3.19,330.0
2023,6,30,Sindh,222.7,770.1,2.89,232.0
2023,7,1,Punjab,255.6,966.6,3.13,317.0
2023,7,1,Sindh,219.8,787.8,2.9,230.0
2023,7,2,Punjab,274.2,1034.2,3.17,324.0
2023,7,2,Sindh,221.0,780.5,2.87,233.0
2023,7,3,Punjab,267.8,991.6,3.14,301.0
2023,7,3,Sindh,221.7,779.7,2.89,237.0
2023,7,4,Punjab,264.2,971.7,3.29,322.0
2023,7,4,Sindh,221.8,788.4,2.86,246.0
2023,7,5,Punjab,267.1,1009.2,3.25,327.0
2023,7,5,Sindh,222.5,774.7,2.89,237.0
2023,7,6,Punjab,261.3,984.8,3.23,313.0
2023,7,6,Sindh,216.9,747.7,2.89,228.0
2023,7,7,Punjab,271.5,1027.8,3.1,326.0
2023,7,7,Sindh,218.7,756.4,2.89,228.0
2023,7,8,Punjab,265.8,1007.9,3.22,332.0
2023,7,8,Sindh,215.9,755.6,2.87,236.0
2023,7,9,Punjab,248.0,931.9,3.19,297.0
2023,7,9,Sindh,227.2,779.4,2.85,245.0
2023,7,10,Punjab,263.7,998.0,3.24,324.0
2023,7,10,Sindh,211.9,734.0,2.84,232.0
2023,7,11,Punjab,267.7,1000.2,3.19,311.0
2023,7,11,Sindh,228.2,790.9,2.87,244.0
2023,7,12,Punjab,259.2,1015.3,3.18,304.0
2023,7,12,Sindh,229.4,834.7,2.9,245.0
2023,7,13,Punjab,262.5,981.6,3.19,318.0
2023,7,13,Sindh,221.0,731.8,2.86,224.0
2023,7,14,Punjab,256.7,967.9,3.09,316.0
2023,7,14,Sindh,209.5,730.5,2.88,236.0
2023,7,15,Punjab,250.6,937.8,3.14,293.0
2023,7,15,Sindh,220.7,798.5,2.89,249.0
2023,7,16,Punjab,249.3,932.5,3.2,303.0
2023,7,16,Sindh,222.3,779.7,2.86,230.0
2023,7,17,Punjab,249.4,948.4,3.24,297.0
2023,7,17,Sindh,217.6,772.7,2.9,236.0
2023,7,18,Punjab,267.1,1013.1,3.15,321.0
2023,7,18,Sindh,220.1,771.7,2.81,237.0
2023,7,19,Punjab,241.9,910.1,3.18,304.0
2023,7,19,Sindh,230.3,796.1,2.85,238.0
2023,7,20,Punjab,256.6,969.3,3.1,303.0
2023,7,20,Sindh,226.0,757.5,2.85,220.0
2023,7,21,Punjab,255.8,957.7,3.26,301.0
2023,7,21,Sindh,218.1,766.5,2.85,235.0
2023,7,22,Punjab,259.7,995.1,3.24,299.0
2023,7,22,Sindh,214.8,740.1,2.88,224.0
2023,7,23,Punjab,247.2,980.5,3.22,320.0
2023,7,23,Sindh,221.2,762.1,2.88,229.0
2023,7,24,Punjab,265.3,990.8,3.21,309.0
2023,7,24,Sindh,221.8,768.7,2.88,233.0
2023,7,25,Punjab,252.0,965.4,3.26,310.0
2023,7,25,Sindh,225.3,814.9,2.88,246.0
2023,7,26,Punjab,271.3,1031.7,3.15,327.0
2023,7,26,Sindh,220.2,806.8,2.85,244.0
2023,7,27,Punjab,257.3,991.1,3.14,312.0
2023,7,27,Sindh,225.5,792.5,2.85,236.0
2023,7,28,Punjab,261.5,1007.8,3.24,323.0
2023,7,28,Sindh,232.6,807.3,2.88,243.0
2023,7,29,Punjab,262.4,1001.2,3.24,322.0
2023,7,29,Sindh,227.1,777.1,2.86,227.0
2023,7,30,Punjab,264.4,1003.8,3.13,333.0
2023,7,30,Sindh,222.8,786.8,2.84,240.0
2023,7,31,Punjab,262.8,989.8,3.16,333.0
2023,7,31,Sindh,222.1,804.2,2.89,229.0
2023,8,1,Punjab,259.1,969.3,3.27,319.0
2023,8,1,Sindh,221.3,770.9,2.9,233.0
2023,8,2,Punjab,265.3,1006.3,3.21,338.0
2023,8,2,Sindh,229.0,765.9,2.9,238.0
2023,8,3,Punjab,266.4,986.5,3.23,327.0
2023,8,3,Sindh,220.0,780.1,2.88,231.0
2023,8,4,Punjab,256.6,963.1,3.13,315.0
2023,8,4,Sindh,223.4,796.7,2.89,244.0
2023,8,5,Punjab,266.1,1033.5,3.23,351.0
2023,8,5,Sindh,223.5,758.4,2.9,237.0
2023,8,6,Punjab,272.3,1036.8,3.12,323.0
2023,8,6,Sindh,220.7,775.3,2.86,218.0
2023,8,7,Punjab,268.5,1038.1,3.09,330.0
2023,8,7,Sindh,216.4,764.3,2.9,231.0
2023,8,8,Punjab,270.4,1056.7,3.23,338.0
2023,8,8,Sindh,224.9,786.2,2.88,223.0
2023,8,9,Punjab,264.3,1000.9,3.27,325.0
2023,8,9,Sindh,223.0,768.8,2.89,232.0
2023,8,10,Punjab,255.5,975.1,3.18,325.0
2023,8,10,Sindh,225.9,805.8,2.88,242.0
2023,8,11,Punjab,256.6,968.9,3.17,305.0
2023,8,11,Sindh,220.7,766.6,2.9,220.0
2023,8,12,Punjab,265.7,993.3,3.28,332.0
2023,8,12,Sindh,229.6,781.2,2.88,245.0
2023,8,13,Punjab,270.7,1009.6,3.19,326.0
2023,8,13,Sindh,219.1,736.1,2.85,225.0
2023,8,14,Punjab,285.5,1101.8,3.19,362.0
2023,8,14,Sindh,232.1,831.2,2.91,243.0
2023,8,15,Punjab,271.1,1034.4,3.28,346.0
2023,8,15,Sindh,214.8,761.1,2.86,237.0
2023,8,16,Punjab,254.0,1002.0,3.18,349.0
2023,8,16,Sindh,225.8,791.5,2.9,228.0
2023,8,17,Punjab,257.2,996.9,3.17,323.0
2023,8,17,Sindh,226.0,784.4,2.88,229.0
2023,8,18,Punjab,281.6,1055.6,3.24,352.0
2023,8,18,Sindh,219.7,760.9,2.9,218.0
2023,8,19,Punjab,261.8,1011.5,3.17,326.0
2023,8,19,Sindh,225.8,774.2,2.9,241.0
2023,8,20,Punjab,263.9,996.7,3.19,326.0
2023,8,20,Sindh,230.1,798.9,2.89,240.0
2023,8,21,Punjab,255.9,996.7,3.14,322.0
2023,8,21,Sindh,212.7,712.5,2.89,220.0
2023,8,22,Punjab,276.2,1039.7,3.21,353.0
2023,8,22,Sindh,226.3,781.0,2.89,235.0
2023,8,23,Punjab,267.7,996.2,3.21,340.0
2023,8,23,Sindh,211.3,735.0,2.84,224.0
2023,8,24,Punjab,257.5,962.7,3.25,333.0
2023,8,24,Sindh,219.0,775.7,2.88,232.0
2023,8,25,Punjab,255.8,957.3,3.25,317.0
2023,8,25,Sindh,232.0,811.5,2.86,241.0
2023,8,26,Punjab,266.3,995.1,3.23,344.0
2023,8,26,Sindh,221.0,785.4,2.88,234.0
2023,8,27,Punjab,264.2,992.7,3.23,340.0
2023,8,27,Sindh,218.1,783.5,2.86,230.0
2023,8,28,Punjab,270.6,1045.4,3.2,357.0
2023,8,28,Sindh,223.0,796.3,2.86,235.0
2023,8,29,Punjab,268.4,1055.8,3.24,351.0
2023,8,29,Sindh,234.3,827.2,2.91,245.0
2023,8,30,Punjab,261.9,968.8,3.15,334.0
2023,8,30,Sindh,214.9,752.2,2.9,225.0
2023,8,31,Punjab,259.8,1012.3,3.09,349.0
2023,8,31,Sindh,218.8,751.1,2.88,216.0
2023,9,1,Punjab,262.9,989.4,3.27,344.0
2023,9,1,Sindh,231.6,821.6,2.88,235.0
2023,9,2,Punjab,259.8,994.2,3.24,350.0
2023,9,2,Sindh,233.4,842.2,2.88,252.0
2023,9,3,Punjab,263.2,967.2,3.2,344.0
2023,9,3,Sindh,223.6,787.9,2.89,231.0
2023,9,4,Punjab,264.4,1015.4,3.26,345.0
2023,9,4,Sindh,218.0,791.8,2.87,236.0
2023,9,5,Punjab,257.2,937.2,3.17,326.0
2023,9,5,Sindh,234.7,798.6,2.9,229.0
2023,9,6,Punjab,269.5,1030.3,3.18,367.0
2023,9,6,Sindh,232.2,795.5,2.88,226.0
2023,9,7,Punjab,261.5,998.9,3.17,349.0
2023,9,7,Sindh,227.7,809.7,2.87,233.0
2023,9,8,Punjab,257.8,983.4,3.24,358.0
2023,9,8,Sindh,220.3,774.9,2.88,227.0
2023,9,9,Punjab,261.8,980.0,3.13,348.0
2023,9,9,Sindh,224.1,804.1,2.87,232.0
2023,9,10,Punjab,266.6,1024.0,3.18,344.0
2023,9,10,Sindh,223.6,782.3,2.89,236.0
2023,9,11,Punjab,265.4,1016.2,3.23,372.0
2023,9,11,Sindh,226.1,778.2,2.87,229.0
2023,9,12,Punjab,268.1,1014.6,3.15,362.0
2023,9,12,Sindh,231.7,807.8,2.89,245.0
2023,9,13,Punjab,272.0,1047.0,3.18,358.0
2023,9,13,Sindh,228.9,778.1,2.91,230.0
2023,9,14,Punjab,275.3,1044.2,3.11,372.0
2023,9,14,Sindh,219.1,750.0,2.87,208.0
2023,9,15,Punjab,267.2,1025.9,3.25,359.0
2023,9,15,Sindh,231.4,824.6,2.88,244.0
2023,9,16,Punjab,256.4,971.8,3.18,361.0
2023,9,16,Sindh,226.2,804.6,2.89,226.0
2023,9,17,Punjab,262.8,1003.2,3.16,365.0
2023,9,17,Sindh,228.1,803.6,2.88,234.0
2023,9,18,Punjab,257.0,988.2,3.15,352.0
2023,9,18,Sindh,232.0,786.1,2.89,225.0
2023,9,19,Punjab,278.7,1051.0,3.2,393.0
2023,9,19,Sindh,219.1,761.6,2.9,233.0
2023,9,20,Punjab,281.1,1043.4,3.14,387.0
2023,9,20,Sindh,224.5,767.5,2.91,231.0
2023,9,21,Punjab,270.4,1033.1,3.32,380.0
2023,9,21,Sindh,222.1,795.0,2.87,226.0
2023,9,22,Punjab,272.1,1057.9,3.1,377.0
2023,9,22,Sindh,216.9,750.5,2.87,218.0
2023,9,23,Punjab,267.3,1021.8,3.2,371.0
2023,9,23,Sindh,226.5,776.6,2.88,226.0
2023,9,24,Punjab,268.3,1025.9,3.23,374.0
2023,9,24,Sindh,237.4,831.4,2.87,242.0
2023,9,25,Punjab,252.6,959.2,3.18,368.0
2023,9,25,Sindh,215.7,745.3,2.9,217.0
2023,9,26,Punjab,264.9,1021.3,3.23,367.0
2023,9,26,Sindh,224.7,808.9,2.86,227.0
2023,9,27,Punjab,258.5,978.5,3.18,369.0
2023,9,27,Sindh,228.1,787.5,2.93,223.0
2023,9,28,Punjab,267.8,1008.7,3.3,381.0
2023,9,28,Sindh,225.6,768.6,2.91,222.0
2023,9,29,Punjab,265.2,1029.7,3.17,400.0
2023,9,29,Sindh,224.4,753.2,2.89,224.0
2023,9,30,Punjab,281.3,1058.2,3.11,403.0
2023,9,30,Sindh,218.5,764.4,2.91,222.0
2023,10,1,Punjab,273.1,1055.5,3.16,407.0
2023,10,1,Sindh,226.2,783.4,2.86,220.0
2023,10,2,Punjab,268.1,1040.8,3.25,394.0
2023,10,2,Sindh,221.3,753.2,2.94,220.0
2023,10,3,Punjab,263.7,1013.4,3.22,378.0
2023,10,3,Sindh,214.2,767.5,2.88,218.0
2023,10,4,Punjab,279.3,1036.4,3.27,397.0
2023,10,4,Sindh,231.1,819.0,2.89,237.0
2023,10,5,Punjab,265.7,1010.2,3.25,400.0
2023,10,5,Sindh,230.0,804.6,2.85,241.0
2023,10,6,Punjab,268.7,1016.9,3.2,403.0
2023,10,6,Sindh,225.5,809.7,2.9,228.0
2023,10,7,Punjab,266.4,1002.4,3.21,387.0
2023,10,7,Sindh,226.4,802.4,2.87,231.0
2023,10,8,Punjab,262.9,1001.8,3.21,384.0
2023,10,8,Sindh,230.7,795.0,2.89,222.0
2023,10,9,Punjab,266.5,1027.9,3.33,395.0
2023,10,9,Sindh,226.5,777.0,2.88,220.0
2023,10,10,Punjab,250.5,942.8,3.27,375.0
2023,10,10,Sindh,229.9,816.9,2.87,230.0
2023,10,11,Punjab,253.9,961.3,3.33,386.0
2023,10,11,Sindh,223.9,789.6,2.87,222.0
2023,10,12,Punjab,269.1,1017.8,3.27,420.0
2023,10,12,Sindh,232.0,814.5,2.9,242.0
2023,10,13,Punjab,278.9,1083.2,3.23,430.0
2023,10,13,Sindh,227.1,782.0,2.87,219.0
2023,10,14,Punjab,269.2,1017.9,3.18,413.0
2023,10,14,Sindh,226.5,801.7,2.88,228.0
2023,10,15,Punjab,260.7,966.0,3.24,383.0
2023,10,15,Sindh,219.2,755.8,2.9,204.0
2023,10,16,Punjab,255.0,937.5,3.23,382.0
2023,10,16,Sindh,227.0,792.9,2.94,226.0
2023,10,17,Punjab,272.9,1044.1,3.23,422.0
2023,10,17,Sindh,221.4,796.7,2.9,229.0
2023,10,18,Punjab,262.1,980.8,3.23,398.0
2023,10,18,Sindh,222.4,768.6,2.87,214.0
2023,10,19,Punjab,271.8,1046.4,3.13,422.0
2023,10,19,Sindh,221.6,751.9,2.89,199.0
2023,10,20,Punjab,269.9,998.9,3.3,411.0
2023,10,20,Sindh,220.4,755.5,2.89,212.0
2023,10,21,Punjab,270.6,1017.6,3.24,422.0
2023,10,21,Sindh,236.3,842.1,2.89,234.0
2023,10,22,Punjab,267.1,988.4,3.17,419.0
2023,10,22,Sindh,232.4,817.3,2.91,231.0
2023,10,23,Punjab,270.0,1034.6,3.26,403.0
2023,10,23,Sindh,235.4,821.9,2.9,239.0
2023,10,24,Punjab,266.0,1023.8,3.2,434.0
2023,10,24,Sindh,219.7,761.3,2.91,211.0
2023,10,25,Punjab,261.9,1002.1,3.27,400.0
2023,10,25,Sindh,226.2,799.0,2.89,218.0
2023,10,26,Punjab,259.4,963.8,3.29,409.0
2023,10,26,Sindh,219.4,755.2,2.92,206.0
2023,10,27,Punjab,248.0,927.6,3.29,418.0
2023,10,27,Sindh,222.4,783.1,2.89,219.0
2023,10,28,Punjab,265.7,1014.4,3.23,425.0
2023,10,28,Sindh,221.4,763.8,2.88,215.0
2023,10,29,Punjab,279.4,1027.9,3.22,433.0
2023,10,29,Sindh,232.2,799.2,2.94,219.0
2023,10,30,Punjab,273.1,1033.0,3.21,431.0
2023,10,30,Sindh,224.0,774.5,2.86,219.0
2023,10,31,Punjab,269.1,1053.1,3.21,449.0
2023,10,31,Sindh,231.4,804.2,2.88,224.0
2023,11,1,Punjab,261.5,990.1,3.24,426.0
2023,11,1,Sindh,229.1,801.1,2.88,221.0
2023,11,2,Punjab,275.4,1016.8,3.23,426.0
2023,11,2,Sindh,237.6,835.2,2.95,226.0
2023,11,3,Punjab,266.5,1000.7,3.2,426.0
2023,11,3,Sindh,218.7,710.3,2.93,196.0
2023,11,4,Punjab,280.1,1051.9,3.19,435.0
2023,11,4,Sindh,232.5,801.5,2.93,209.0
2023,11,5,Punjab,259.7,1029.8,3.24,440.0
2023,11,5,Sindh,231.9,805.9,2.89,223.0
2023,11,6,Punjab,261.6,1027.6,3.23,437.0
2023,11,6,Sindh,221.4,797.4,2.95,220.0
2023,11,7,Punjab,260.9,1006.1,3.19,436.0
2023,11,7,Sindh,231.3,793.4,2.9,219.0
2023,11,8,Punjab,255.9,965.5,3.29,416.0
2023,11,8,Sindh,228.0,800.4,2.92,222.0
2023,11,9,Punjab,260.3,1013.2,3.34,439.0
2023,11,9,Sindh,225.2,810.6,2.9,224.0
2023,11,10,Punjab,268.7,998.3,3.3,437.0
2023,11,10,Sindh,222.3,758.2,2.9,208.0
2023,11,11,Punjab,262.2,1017.9,3.21,445.0
2023,11,11,Sindh,222.8,785.7,2.89,216.0
2023,11,12,Punjab,237.1,919.6,3.25,414.0
2023,11,12,Sindh,236.7,816.4,2.89,216.0
2023,11,13,Punjab,276.6,1048.1,3.33,457.0
2023,11,13,Sindh,226.5,785.1,2.91,212.0
2023,11,14,Punjab,254.6,990.2,3.19,429.0
2023,11,14,Sindh,230.4,794.4,2.91,217.0
2023,11,15,Punjab,272.8,1027.8,3.29,454.0
2023,11,15,Sindh,222.6,768.0,2.9,207.0
2023,11,16,Punjab,268.4,994.7,3.18,439.0
2023,11,16,Sindh,222.7,820.2,2.93,228.0
2023,11,17,Punjab,285.2,1103.2,3.34,493.0
2023,11,17,Sindh,232.0,824.7,2.84,220.0
2023,11,18,Punjab,276.3,1048.0,3.23,474.0
2023,11,18,Sindh,219.9,786.1,2.91,215.0
2023,11,19,Punjab,264.3,1016.3,3.37,441.0
2023,11,19,Sindh,224.6,793.4,2.91,217.0
2023,11,20,Punjab,262.8,1034.9,3.34,468.0
2023,11,20,Sindh,226.9,769.9,2.92,214.0
2023,11,21,Punjab,280.5,1051.3,3.25,476.0
2023,11,21,Sindh,227.3,801.4,2.9,222.0
2023,11,22,Punjab,256.7,972.5,3.22,427.0
2023,11,22,Sindh,225.9,806.6,2.9,222.0
2023,11,23,Punjab,270.1,1057.6,3.27,478.0
2023,11,23,Sindh,228.8,787.9,2.92,204.0
2023,11,24,Punjab,267.5,1030.0,3.25,472.0
2023,11,24,Sindh,230.3,820.5,2.93,228.0
